site,ID,Year,CEC,clay,bulkdens,soil_type,SOC,pH,PS,dep,irr,fer,man,soilCd,rice_yield,straw_yield,straw_recy,lime,scenario,Cd_solu,Cd_rice,Cd_straw,crop,res_in,lea,Cd_acc
QY285,QY285,2049,229.5576679,18.18878167,1230.000019,Calcareous,2.367967443,6.682656,0.91,3.275354624,1.390191365,0.689286147,0,0.453280612,6.774465652,6.659299736,0.84,0,BAU,0.065411705,0.07248912,0.209060906,0.713826934,1.169447361,0.595246518,4.045758684
QY285,QY285,2050,229.5576679,18.18878167,1230.000019,Calcareous,2.358414598,6.682568,0.91,3.275354624,1.390191365,0.689286147,0,0.45492523,6.774465652,6.659299736,0.84,0,BAU,0.066021606,0.073083991,0.210776532,0.719684841,1.179044245,0.600796614,4.034350681
QY291,QY291,2020,100,3.745305,1250,Non-calcareous,2.15964,5.430944,0.91,4.54736948,1.404456085,0.638376854,0,0.333663095,11.00850668,10.82136207,0.84,0,BAU,0.403988731,0.39868065,1.149807555,6.379676019,10.45168644,3.676297448,-3.465771048
QY291,QY291,2021,100,3.745305,1250,Non-calcareous,2.1666,5.433496,0.91,4.54736948,1.404456085,0.638376854,0,0.332276787,11.00850668,10.82136207,0.84,0,BAU,0.398978992,0.394838539,1.138726784,6.318194661,10.35096285,3.630708831,-3.358701073
QY291,QY291,2022,100,3.745305,1250,Non-calcareous,2.17312,5.436752,0.91,4.54736948,1.404456085,0.638376854,0,0.330933307,11.00850668,10.82136207,0.84,0,BAU,0.39376771,0.390950083,1.127512355,6.255971706,10.24902432,3.583286161,-3.249055449
QY291,QY291,2023,100,3.745305,1250,Non-calcareous,2.17932,5.440096,0.91,4.54736948,1.404456085,0.638376854,0,0.329633684,11.00850668,10.82136207,0.84,0,BAU,0.388700342,0.387185173,1.116654237,6.195725733,10.15032463,3.537173114,-3.142696428
QY291,QY291,2024,100,3.745305,1250,Non-calcareous,2.18528,5.443704,0.91,4.54736948,1.404456085,0.638376854,0,0.328376606,11.00850668,10.82136207,0.84,0,BAU,0.383649937,0.383468514,1.105935276,6.136251867,10.05288988,3.491214422,-3.03726387
QY291,QY291,2025,100,3.745305,1250,Non-calcareous,2.19104,5.447312,0.91,4.54736948,1.404456085,0.638376854,0,0.3271617,11.00850668,10.82136207,0.84,0,BAU,0.378759816,0.379871703,1.09556196,6.078695805,9.958597013,3.446714324,-2.935207711
QY291,QY291,2026,100,3.745305,1250,Non-calcareous,2.1966,5.451096,0.91,4.54736948,1.404456085,0.638376854,0,0.325987617,11.00850668,10.82136207,0.84,0,BAU,0.373924017,0.376337335,1.08536873,6.022138946,9.865941123,3.402708559,-2.834645086
QY291,QY291,2027,100,3.745305,1250,Non-calcareous,2.202,5.455056,0.91,4.54736948,1.404456085,0.638376854,0,0.324853759,11.00850668,10.82136207,0.84,0,BAU,0.369132487,0.372855779,1.075327814,5.966427196,9.774669757,3.359105632,-2.735330409
QY291,QY291,2028,100,3.745305,1250,Non-calcareous,2.20724,5.459016,0.91,4.54736948,1.404456085,0.638376854,0,0.323759627,11.00850668,10.82136207,0.84,0,BAU,0.364482181,0.36947822,1.065586826,5.912379593,9.686124728,3.316787846,-2.638965019
QY291,QY291,2029,100,3.745305,1250,Non-calcareous,2.21236,5.463152,0.91,4.54736948,1.404456085,0.638376854,0,0.322704041,11.00850668,10.82136207,0.84,0,BAU,0.359863122,0.366141584,1.055963862,5.858986834,9.598652515,3.274754413,-2.543538828
QY291,QY291,2030,100,3.745305,1250,Non-calcareous,2.2174,5.467288,0.91,4.54736948,1.404456085,0.638376854,0,0.321686626,11.00850668,10.82136207,0.84,0,BAU,0.355361843,0.362888862,1.046582911,5.806936881,9.513380193,3.233792774,-2.450527236
QY291,QY291,2031,100,3.745305,1250,Non-calcareous,2.22232,5.4716,0.91,4.54736948,1.404456085,0.638376854,0,0.320706415,11.00850668,10.82136207,0.84,0,BAU,0.350889147,0.35967421,1.037311752,5.755496111,9.429105884,3.193091238,-2.35838493
QY291,QY291,2032,100,3.745305,1250,Non-calcareous,2.22712,5.476,0.91,4.54736948,1.404456085,0.638376854,0,0.319763061,11.00850668,10.82136207,0.84,0,BAU,0.346491504,0.356522222,1.028221321,5.705058097,9.346474366,3.153072682,-2.26792836
QY291,QY291,2033,100,3.745305,1250,Non-calcareous,2.23184,5.480576,0.91,4.54736948,1.404456085,0.638376854,0,0.318855889,11.00850668,10.82136207,0.84,0,BAU,0.342112952,0.353398682,1.019212932,5.655075299,9.26458862,3.113227864,-2.178100745
QY291,QY291,2034,100,3.745305,1250,Non-calcareous,2.23648,5.485152,0.91,4.54736948,1.404456085,0.638376854,0,0.317984649,11.00850668,10.82136207,0.84,0,BAU,0.337844451,0.350352955,1.010428961,5.60633767,9.184742807,3.074384508,-2.090519759
QY291,QY291,2035,100,3.745305,1250,Non-calcareous,2.241,5.489904,0.91,4.54736948,1.404456085,0.638376854,0,0.317148441,11.00850668,10.82136207,0.84,0,BAU,0.333601218,0.347340823,1.001741876,5.558137619,9.105777696,3.035771082,-2.003706282
QY291,QY291,2036,100,3.745305,1250,Non-calcareous,2.24544,5.494744,0.91,4.54736948,1.404456085,0.638376854,0,0.316346959,11.00850668,10.82136207,0.84,0,BAU,0.329419634,0.344378872,0.993199515,5.510740561,9.028128113,2.997718671,-1.918256813
QY291,QY291,2037,100,3.745305,1250,Non-calcareous,2.2498,5.499584,0.91,4.54736948,1.404456085,0.638376854,0,0.315579656,11.00850668,10.82136207,0.84,0,BAU,0.325341813,0.341490092,0.984868182,5.464514384,8.952396759,2.960610496,-1.834922462
QY291,QY291,2038,100,3.745305,1250,Non-calcareous,2.25412,5.5046,0.91,4.54736948,1.404456085,0.638376854,0,0.314845687,11.00850668,10.82136207,0.84,0,BAU,0.321270873,0.338617248,0.97658281,5.418543222,8.87708319,2.923564948,-1.751905752
QY291,QY291,2039,100,3.745305,1250,Non-calcareous,2.25832,5.509704,0.91,4.54736948,1.404456085,0.638376854,0,0.314144925,11.00850668,10.82136207,0.84,0,BAU,0.317265363,0.335798245,0.968452717,5.37343362,8.803181096,2.887114805,-1.670346006
QY291,QY291,2040,100,3.745305,1250,Non-calcareous,2.26244,5.514896,0.91,4.54736948,1.404456085,0.638376854,0,0.313476786,11.00850668,10.82136207,0.84,0,BAU,0.31331617,0.333024709,0.960453751,5.329051575,8.730470942,2.851177149,-1.590026305
QY291,QY291,2041,100,3.745305,1250,Non-calcareous,2.26652,5.520176,0.91,4.54736948,1.404456085,0.638376854,0,0.312840776,11.00850668,10.82136207,0.84,0,BAU,0.309414731,0.330288654,0.952562884,5.285269312,8.6587434,2.815674055,-1.510740948
QY291,QY291,2042,100,3.745305,1250,Non-calcareous,2.27048,5.525544,0.91,4.54736948,1.404456085,0.638376854,0,0.312236479,11.00850668,10.82136207,0.84,0,BAU,0.305574644,0.327602896,0.944817072,5.242291888,8.588334408,2.780729264,-1.432818733
QY291,QY291,2043,100,3.745305,1250,Non-calcareous,2.2744,5.531,0.91,4.54736948,1.404456085,0.638376854,0,0.311663352,11.00850668,10.82136207,0.84,0,BAU,0.301780123,0.324952621,0.937173596,5.199882268,8.518855636,2.746199119,-1.355878968
QY291,QY291,2044,100,3.745305,1250,Non-calcareous,2.27824,5.536544,0.91,4.54736948,1.404456085,0.638376854,0,0.311121,11.00850668,10.82136207,0.84,0,BAU,0.298037402,0.322343745,0.929649517,5.158135117,8.450462174,2.712140361,-1.280073059
QY291,QY291,2045,100,3.745305,1250,Non-calcareous,2.28204,5.542176,0.91,4.54736948,1.404456085,0.638376854,0,0.310608971,11.00850668,10.82136207,0.84,0,BAU,0.294338446,0.319768649,0.922222858,5.116928506,8.382954267,2.678479861,-1.205205948
QY291,QY291,2046,100,3.745305,1250,Non-calcareous,2.28572,5.547808,0.91,4.54736948,1.404456085,0.638376854,0,0.310126889,11.00850668,10.82136207,0.84,0,BAU,0.290735031,0.317262206,0.914994198,5.076820479,8.317246145,2.645688781,-1.13230684
QY291,QY291,2047,100,3.745305,1250,Non-calcareous,2.28936,5.553616,0.91,4.54736948,1.404456085,0.638376854,0,0.309673966,11.00850668,10.82136207,0.84,0,BAU,0.287133783,0.314764785,0.907791556,5.036856817,8.251774535,2.612917422,-1.05957182
QY291,QY291,2048,100,3.745305,1250,Non-calcareous,2.29296,5.559424,0.91,4.54736948,1.404456085,0.638376854,0,0.309250137,11.00850668,10.82136207,0.84,0,BAU,0.283611589,0.312320801,0.900743028,4.99774825,8.187703809,2.58086546,-0.988411292
QY291,QY291,2049,100,3.745305,1250,Non-calcareous,2.29644,5.56532,0.91,4.54736948,1.404456085,0.638376854,0,0.308854773,11.00850668,10.82136207,0.84,0,BAU,0.280141729,0.309919566,0.893817792,4.959323765,8.124753798,2.549289735,-0.918411081
QY291,QY291,2050,100,3.745305,1250,Non-calcareous,2.29992,5.571304,0.91,4.54736948,1.404456085,0.638376854,0,0.308487408,11.00850668,10.82136207,0.84,0,BAU,0.276703571,0.307541034,0.886958031,4.921262569,8.062398956,2.518002494,-0.849062644
QY293,QY293,2020,177.0811153,18.06079667,1379.999995,Calcareous,2.261630443,6.693656,0.91,3.558572054,1.36587176,0.535463414,0,0.242292684,7.621273858,7.491712203,0.84,0,BAU,0.035905499,0.042794765,0.12342145,0.474092699,0.776695905,0.326740042,4.659074487
QY293,QY293,2021,177.0811153,18.06079667,1379.999995,Calcareous,2.251123196,6.69348,0.91,3.558572054,1.36587176,0.535463414,0,0.243980755,7.621273858,7.491712203,0.84,0,BAU,0.036399284,0.043312445,0.124914455,0.479827706,0.786091444,0.331233485,4.648846036
QY293,QY293,2022,177.0811153,18.06079667,1379.999995,Calcareous,2.24061595,6.693392,0.91,3.558572054,1.36587176,0.535463414,0,0.245665119,7.621273858,7.491712203,0.84,0,BAU,0.03689361,0.043831866,0.126412483,0.485582007,0.795518591,0.335731851,4.638593371
QY293,QY293,2023,177.0811153,18.06079667,1379.999995,Calcareous,2.230181167,6.693392,0.91,3.558572054,1.36587176,0.535463414,0,0.247345769,7.621273858,7.491712203,0.84,0,BAU,0.037386734,0.04435129,0.127910519,0.491336337,0.804945787,0.340219277,4.628351614
QY293,QY293,2024,177.0811153,18.06079667,1379.999995,Calcareous,2.21985508,6.693304,0.91,3.558572054,1.36587176,0.535463414,0,0.249022708,7.621273858,7.491712203,0.84,0,BAU,0.037887758,0.044876098,0.129424079,0.497150302,0.81447068,0.344778594,4.617978332
QY293,QY293,2025,177.0811153,18.06079667,1379.999995,Calcareous,2.209637689,6.693216,0.91,3.558572054,1.36587176,0.535463414,0,0.250695889,7.621273858,7.491712203,0.84,0,BAU,0.038391692,0.045403118,0.130944022,0.502988783,0.82403574,0.349364397,4.607554048
QY293,QY293,2026,177.0811153,18.06079667,1379.999995,Calcareous,2.199565225,6.693128,0.91,3.558572054,1.36587176,0.535463414,0,0.252365292,7.621273858,7.491712203,0.84,0,BAU,0.038897625,0.0459314,0.132467604,0.508841245,0.833623701,0.353968383,4.5970976
QY293,QY293,2027,177.0811153,18.06079667,1379.999995,Calcareous,2.189637689,6.69304,0.91,3.558572054,1.36587176,0.535463414,0,0.254030907,7.621273858,7.491712203,0.84,0,BAU,0.039405455,0.046460841,0.133994531,0.51470655,0.843232706,0.358589639,4.586611039
QY293,QY293,2028,177.0811153,18.06079667,1379.999995,Calcareous,2.17985508,6.69304,0.91,3.558572054,1.36587176,0.535463414,0,0.255692723,7.621273858,7.491712203,0.84,0,BAU,0.039909742,0.046988005,0.135514887,0.520546621,0.852800369,0.363178654,4.576181953
QY293,QY293,2029,177.0811153,18.06079667,1379.999995,Calcareous,2.170217399,6.692952,0.91,3.558572054,1.36587176,0.535463414,0,0.25735076,7.621273858,7.491712203,0.84,0,BAU,0.040420992,0.047519416,0.137047494,0.526433746,0.86244512,0.367831031,4.565642451
QY293,QY293,2030,177.0811153,18.06079667,1379.999995,Calcareous,2.160760877,6.692864,0.91,3.558572054,1.36587176,0.535463414,0,0.259004978,7.621273858,7.491712203,0.84,0,BAU,0.040932903,0.048050715,0.138579775,0.532319621,0.872087822,0.372489415,4.555098193
QY293,QY293,2031,177.0811153,18.06079667,1379.999995,Calcareous,2.151449283,6.692776,0.91,3.558572054,1.36587176,0.535463414,0,0.260655376,7.621273858,7.491712203,0.84,0,BAU,0.041446251,0.048582711,0.140114068,0.538213226,0.881743189,0.377160884,4.544533118
QY293,QY293,2032,177.0811153,18.06079667,1379.999995,Calcareous,2.142318848,6.692776,0.91,3.558572054,1.36587176,0.535463414,0,0.262301946,7.621273858,7.491712203,0.84,0,BAU,0.041954361,0.049110827,0.141637172,0.54406385,0.891328141,0.381784684,4.534058694
QY293,QY293,2033,177.0811153,18.06079667,1379.999995,Calcareous,2.133333341,6.692688,0.91,3.558572054,1.36587176,0.535463414,0,0.263944721,7.621273858,7.491712203,0.84,0,BAU,0.042469194,0.049642833,0.143171493,0.549957562,0.900983683,0.386469667,4.523479999
QY293,QY293,2034,177.0811153,18.06079667,1379.999995,Calcareous,2.124528993,6.6926,0.91,3.558572054,1.36587176,0.535463414,0,0.265583663,7.621273858,7.491712203,0.84,0,BAU,0.042984101,0.050174148,0.144703825,0.555843631,0.910626703,0.391155318,4.512908279
QY293,QY293,2035,177.0811153,18.06079667,1379.999995,Calcareous,2.115869573,6.692512,0.91,3.558572054,1.36587176,0.535463414,0,0.267218775,7.621273858,7.491712203,0.84,0,BAU,0.04349991,0.050705634,0.146236647,0.561731585,0.920272811,0.39584918,4.502326464
QY293,QY293,2036,177.0811153,18.06079667,1379.999995,Calcareous,2.10735508,6.692512,0.91,3.558572054,1.36587176,0.535463414,0,0.268850052,7.621273858,7.491712203,0.84,0,BAU,0.04401061,0.051233534,0.147759125,0.567579805,0.929853826,0.400496547,4.491830876
QY293,QY293,2037,177.0811153,18.06079667,1379.999995,Calcareous,2.098985514,6.692424,0.91,3.558572054,1.36587176,0.535463414,0,0.270477527,7.621273858,7.491712203,0.84,0,BAU,0.044527781,0.051764957,0.149291766,0.573467062,0.939498793,0.405202803,4.481237363
QY293,QY293,2038,177.0811153,18.06079667,1379.999995,Calcareous,2.090797109,6.692424,0.91,3.558572054,1.36587176,0.535463414,0,0.272101164,7.621273858,7.491712203,0.84,0,BAU,0.0450384,0.052291396,0.150810035,0.579299113,0.949053317,0.409849441,4.470758674
QY293,QY293,2039,177.0811153,18.06079667,1379.999995,Calcareous,2.082717399,6.692336,0.91,3.558572054,1.36587176,0.535463414,0,0.273721004,7.621273858,7.491712203,0.84,0,BAU,0.045556396,0.052822235,0.152340989,0.585179892,0.958687671,0.414563207,4.460164129
QY293,QY293,2040,177.0811153,18.06079667,1379.999995,Calcareous,2.074818848,6.692248,0.91,3.558572054,1.36587176,0.535463414,0,0.275337006,7.621273858,7.491712203,0.84,0,BAU,0.046073564,0.053351509,0.153867431,0.591043339,0.968293631,0.419269436,4.449594452
QY293,QY293,2041,177.0811153,18.06079667,1379.999995,Calcareous,2.067028993,6.692248,0.91,3.558572054,1.36587176,0.535463414,0,0.276949178,7.621273858,7.491712203,0.84,0,BAU,0.046585678,0.053877449,0.155384261,0.596869861,0.977839097,0.423929667,4.4391077
QY293,QY293,2042,177.0811153,18.06079667,1379.999995,Calcareous,2.059420297,6.69216,0.91,3.558572054,1.36587176,0.535463414,0,0.27855755,7.621273858,7.491712203,0.84,0,BAU,0.047102821,0.054405318,0.156906652,0.602717747,0.987419563,0.428635667,4.428553814
QY293,QY293,2043,177.0811153,18.06079667,1379.999995,Calcareous,2.051920297,6.69216,0.91,3.558572054,1.36587176,0.535463414,0,0.280162098,7.621273858,7.491712203,0.84,0,BAU,0.047614522,0.05492954,0.158418523,0.608525221,0.996933823,0.433292148,4.418089858
QY293,QY293,2044,177.0811153,18.06079667,1379.999995,Calcareous,2.044565224,6.692072,0.91,3.558572054,1.36587176,0.535463414,0,0.281762856,7.621273858,7.491712203,0.84,0,BAU,0.048132215,0.05545662,0.15993864,0.614364374,1.006499982,0.438003159,4.407539695
QY293,QY293,2045,177.0811153,18.06079667,1379.999995,Calcareous,2.03735508,6.691984,0.91,3.558572054,1.36587176,0.535463414,0,0.28335979,7.621273858,7.491712203,0.84,0,BAU,0.04864945,0.055982557,0.161455458,0.62019085,1.016045372,0.442709993,4.397006386
QY293,QY293,2046,177.0811153,18.06079667,1379.999995,Calcareous,2.03025363,6.691984,0.91,3.558572054,1.36587176,0.535463414,0,0.284952909,7.621273858,7.491712203,0.84,0,BAU,0.049160678,0.056504391,0.162960445,0.625971881,1.025516312,0.447362174,4.386573173
QY293,QY293,2047,177.0811153,18.06079667,1379.999995,Calcareous,2.023297108,6.691896,0.91,3.558572054,1.36587176,0.535463414,0,0.286542247,7.621273858,7.491712203,0.84,0,BAU,0.049677695,0.057028805,0.164472871,0.631781488,1.035034066,0.452067021,4.37605872
QY293,QY293,2048,177.0811153,18.06079667,1379.999995,Calcareous,2.016449282,6.691896,0.91,3.558572054,1.36587176,0.535463414,0,0.288127775,7.621273858,7.491712203,0.84,0,BAU,0.050188331,0.057548817,0.165972602,0.63754233,1.04447193,0.456713809,4.365651089
QY293,QY293,2049,177.0811153,18.06079667,1379.999995,Calcareous,2.009746384,6.691808,0.91,3.558572054,1.36587176,0.535463414,0,0.289709533,7.621273858,7.491712203,0.84,0,BAU,0.050704619,0.058071225,0.167479241,0.64332971,1.05395327,0.461412032,4.355165486
QY293,QY293,2050,177.0811153,18.06079667,1379.999995,Calcareous,2.003152181,6.691808,0.91,3.558572054,1.36587176,0.535463414,0,0.291287491,7.621273858,7.491712203,0.84,0,BAU,0.051214147,0.058588926,0.168972309,0.649064956,1.063349201,0.466048736,4.344793537
QY295,QY295,2020,185.3333333,10.71393333,1580.000043,Calcareous,2.522468286,6.682304,0.91,3.269914865,1.381581936,0.873720521,0,0.209729643,7.621273858,7.491712203,0.84,0,BAU,0.028212793,0.044309247,0.127789265,0.49087057,0.804182731,0.256736419,4.777610333
QY295,QY295,2021,185.3333333,10.71393333,1580.000043,Calcareous,2.50265816,6.682128,0.91,3.269914865,1.381581936,0.873720521,0,0.211241545,7.621273858,7.491712203,0.84,0,BAU,0.028731861,0.045026321,0.129857328,0.498814518,0.817197131,0.261459934,4.76494287
QY295,QY295,2022,185.3333333,10.71393333,1580.000043,Calcareous,2.483037907,6.68204,0.91,3.269914865,1.381581936,0.873720521,0,0.212749438,7.621273858,7.491712203,0.84,0,BAU,0.029253913,0.04574806,0.131938845,0.506810147,0.830296198,0.266210605,4.75219657
QY295,QY295,2023,185.3333333,10.71393333,1580.000043,Calcareous,2.463670819,6.681952,0.91,3.269914865,1.381581936,0.873720521,0,0.214253297,7.621273858,7.491712203,0.84,0,BAU,0.029781722,0.046476202,0.134038832,0.514876723,0.843511497,0.271013669,4.73932693
QY295,QY295,2024,185.3333333,10.71393333,1580.000043,Calcareous,2.444588541,6.681776,0.91,3.269914865,1.381581936,0.873720521,0,0.215753084,7.621273858,7.491712203,0.84,0,BAU,0.030318758,0.047213275,0.136164572,0.523042222,0.856888859,0.275900696,4.726274404
QY295,QY295,2025,185.3333333,10.71393333,1580.000043,Calcareous,2.425791073,6.681688,0.91,3.269914865,1.381581936,0.873720521,0,0.217248741,7.621273858,7.491712203,0.84,0,BAU,0.030856874,0.047952468,0.138296429,0.531231219,0.870304716,0.280797557,4.713188546
QY295,QY295,2026,185.3333333,10.71393333,1580.000043,Calcareous,2.407310061,6.6816,0.91,3.269914865,1.381581936,0.873720521,0,0.218740256,7.621273858,7.491712203,0.84,0,BAU,0.031399391,0.048696159,0.140441256,0.539470038,0.883802198,0.285734462,4.700012822
QY295,QY295,2027,185.3333333,10.71393333,1580.000043,Calcareous,2.389113859,6.681512,0.91,3.269914865,1.381581936,0.873720521,0,0.220227602,7.621273858,7.491712203,0.84,0,BAU,0.031946713,0.04944489,0.14260062,0.547764694,0.897391154,0.290715089,4.686737539
QY295,QY295,2028,185.3333333,10.71393333,1580.000043,Calcareous,2.371265758,6.681424,0.91,3.269914865,1.381581936,0.873720521,0,0.221710747,7.621273858,7.491712203,0.84,0,BAU,0.032497546,0.050196891,0.144769414,0.556095577,0.911039461,0.295727673,4.673394073
QY295,QY295,2029,185.3333333,10.71393333,1580.000043,Calcareous,2.353702468,6.681248,0.91,3.269914865,1.381581936,0.873720521,0,0.223189669,7.621273858,7.491712203,0.84,0,BAU,0.03305728,0.050957088,0.146961846,0.564517258,0.924836521,0.300821244,4.65987882
QY295,QY295,2030,185.3333333,10.71393333,1580.000043,Calcareous,2.336455633,6.68116,0.91,3.269914865,1.381581936,0.873720521,0,0.224664314,7.621273858,7.491712203,0.84,0,BAU,0.033616383,0.051717266,0.149154223,0.572938726,0.93863323,0.30590909,4.646369507
QY295,QY295,2031,185.3333333,10.71393333,1580.000043,Calcareous,2.319525253,6.681072,0.91,3.269914865,1.381581936,0.873720521,0,0.226134684,7.621273858,7.491712203,0.84,0,BAU,0.034179007,0.052480715,0.151356035,0.581396439,0.95248932,0.311028968,4.632791915
QY295,QY295,2032,185.3333333,10.71393333,1580.000043,Calcareous,2.302879684,6.680984,0.91,3.269914865,1.381581936,0.873720521,0,0.227600757,7.621273858,7.491712203,0.84,0,BAU,0.034745581,0.053248014,0.153568951,0.5898968,0.96641528,0.316184785,4.619135737
QY295,QY295,2033,185.3333333,10.71393333,1580.000043,Calcareous,2.286550571,6.680896,0.91,3.269914865,1.381581936,0.873720521,0,0.229062509,7.621273858,7.491712203,0.84,0,BAU,0.035315272,0.05401804,0.155789728,0.598427362,0.980390717,0.32136898,4.605420981
QY295,QY295,2034,185.3333333,10.71393333,1580.000043,Calcareous,2.270537913,6.680808,0.91,3.269914865,1.381581936,0.873720521,0,0.230519921,7.621273858,7.491712203,0.84,0,BAU,0.035887853,0.054790484,0.158017481,0.606984718,0.99441005,0.32657946,4.591653144
