site,ID,Year,CEC,clay,bulkdens,soil_type,SOC,pH,soilCd,PS,dep,irr,fer,man,rice_yield,straw_yield,straw_recy
QY231,QY231,1993,188.5,21.86544549,1409.999967,Calcareous,2.633723467,6.682392,0.204969941,1.2,5.409998035,1.352801285,0.998682232,0,13.55541084,13.32496885,0.448
QY231,QY231,1994,188.5,21.59862618,1409.999967,Calcareous,2.613191551,6.696472,0.207293915,1.95,5.598747789,1.352801285,0.968911662,0,13.44450325,13.2159467,0.4665
QY231,QY231,1995,188.5,21.33180686,1409.999967,Calcareous,2.602978785,6.674824,0.209616721,0.89,5.787497544,1.352801285,1.157489627,0,13.36201416,13.13485992,0.485
QY231,QY231,1996,188.5,21.06498755,1409.999967,Calcareous,2.597127721,6.68512,0.212149442,1.47,5.976247298,1.352801285,1.11422271,0,13.09809813,12.87543046,0.5035
QY231,QY231,1997,188.5,20.79816824,1409.999967,Calcareous,2.588794388,6.69304,0.214691467,1.98,6.164997053,1.352801285,1.052989467,0,13.43385551,13.20547997,0.522
QY231,QY231,1998,188.5,20.53134892,1409.999967,Calcareous,2.581453962,6.687936,0.217227248,1.33,6.353746807,1.352801285,1.092541593,0,13.7198797,13.48664174,0.5405
QY231,QY231,1999,188.5,20.26452961,1409.999967,Calcareous,2.588617083,6.679048,0.219888505,1,6.542496561,1.352801285,1.116107457,0,13.65824346,13.42605333,0.559
QY231,QY231,2000,188.5,19.99771029,1409.999967,Calcareous,2.5985107,6.682304,0.222650336,1.41,6.731246316,1.352801285,1.172029889,0,13.58158365,13.35069673,0.5775
QY231,QY231,2001,188.5,19.73089098,1409.999967,Calcareous,2.587659636,6.678168,0.225465134,1.14,6.91999607,1.352801285,1.165632861,0,13.47700432,13.24789525,0.596
QY231,QY231,2002,188.5,19.46407167,1409.999967,Calcareous,2.576099352,6.69656,0.22837175,2.09,7.108745824,1.352801285,1.149204667,0,13.51666153,13.28687828,0.6145
QY231,QY231,2003,188.5,19.19725235,1409.999967,Calcareous,2.568085167,6.658192,0.231254906,0.85,7.297495579,1.352801285,1.428320713,0,14.05980204,13.8207854,0.633
QY231,QY231,2004,188.5,18.93043304,1409.999967,Calcareous,2.562553252,6.680368,0.234388426,1.31,7.486245333,1.352801285,1.583138909,0,15.15279956,14.89520197,0.6515
QY231,QY231,2005,188.5,18.66361373,1409.999967,Calcareous,2.558085167,6.670688,0.237578122,1.31,7.674995088,1.352801285,1.758517678,0,14.21178794,13.97018754,0.67
QY231,QY231,2006,188.5,18.39679441,1409.999967,Calcareous,2.554574529,6.68336,0.240913477,1.55,7.863744842,1.352801285,1.767202932,0,12.89671607,12.6774719,0.6885
QY231,QY231,2007,188.5,18.1299751,1409.999967,Calcareous,2.547198642,6.675,0.244330913,1.18,8.052494596,1.352801285,1.784114642,0,12.72476782,12.50844677,0.707
QY231,QY231,2008,188.5,17.86315578,1409.999967,Calcareous,2.537801479,6.669104,0.24785836,1.11,8.241244351,1.352801285,1.80897708,0,12.59113911,12.37708975,0.7255
QY231,QY231,2009,188.5,17.59633647,1409.999967,Calcareous,2.535673819,6.661008,0.251467598,0.95,8.429994105,1.352801285,1.857030631,0,11.88648374,11.68441352,0.744
QY231,QY231,2010,188.5,17.32951716,1409.999967,Calcareous,2.533723464,6.6574,0.255190438,0.91,8.429994105,1.352801285,1.880898408,0,11.12285715,10.93376857,0.7625
QY231,QY231,2011,188.5,17.06269784,1409.999967,Calcareous,2.533404315,6.621936,0.258943327,0.6,7.805550097,1.352801285,1.93727116,0,11.30206487,11.10992976,0.781
QY231,QY231,2012,188.5,16.79587853,1409.999967,Calcareous,2.532766017,6.64596,0.262514281,0.98,7.181106089,1.352801285,1.976523436,0,11.49330802,11.29792179,0.7995
QY231,QY231,2013,188.5,16.52905922,1409.999967,Calcareous,2.521170272,6.600728,0.265835935,0.43,6.556662082,1.352801285,2.012736102,0,11.51445794,11.31871215,0.818
QY231,QY231,2014,188.5,16.2622399,1409.999967,Calcareous,2.519326301,6.662504,0.269002868,1.16,5.932218074,1.352801285,2.121975598,0,11.46281686,11.26794898,0.8365
QY231,QY231,2015,188.5,15.99542059,1409.999967,Calcareous,2.518971691,6.647368,0.271918633,0.93,5.307774066,1.352801285,2.587695838,0,11.46382833,11.26894324,0.84
QY231,QY231,2016,188.5,15.72860127,1409.999967,Calcareous,2.515319208,6.65828,0.274793642,1.24,4.683330058,1.352801285,2.646513872,0,11.46489027,11.26998713,0.84
QY231,QY231,2017,188.5,15.46178196,1409.999967,Calcareous,2.509574527,6.648248,0.277424852,0.95,4.058886051,1.352801285,2.451099458,0,11.85633696,11.65477923,0.84
QY231,QY231,2018,188.5,15.19496265,1409.999967,Calcareous,2.52500006,6.646224,0.279778632,0.93,3.434442043,1.352801285,2.561673168,0,11.25832142,11.06692995,0.84
QY231,QY231,2019,188.5,14.92814333,1409.999967,Calcareous,2.514397223,6.643144,0.281958416,0.91,2.809998035,1.352801285,2.552998074,0,11.00850668,10.82136207,0.84
QY233,QY233,1985,408.2192649,40,1259.99999,Calcareous,2.400476209,6.700784,0.173594768,1.47,4.883355761,1.410878666,0.50467263,0,12.58968667,12.375662,0.3
QY233,QY233,1986,408.2192649,39.44010873,1259.99999,Calcareous,2.381547637,6.69832,0.175880918,1.48,4.883355761,1.410878666,0.536681444,0,13.41193832,13.18393537,0.3185
QY233,QY233,1987,408.2192649,38.88021745,1259.99999,Calcareous,2.369007954,6.696032,0.178150796,1.53,4.883355761,1.410878666,0.63921857,0,12.17169268,11.96477391,0.337
QY233,QY233,1988,408.2192649,38.32032618,1259.99999,Calcareous,2.351349224,6.68952,0.180478954,1.2,4.883355761,1.410878666,0.65035494,0,12.25795662,12.04957135,0.3555
QY233,QY233,1989,408.2192649,37.7604349,1259.99999,Calcareous,2.336666684,6.686352,0.182830828,1.2,4.883355761,1.410878666,0.736984893,0,12.25712143,12.04875037,0.374
QY233,QY233,1990,408.2192649,37.20054363,1259.99999,Calcareous,2.323134938,6.690224,0.185210077,1.47,4.883355761,1.410878666,0.824492996,0,12,11.796,0.3925
QY233,QY233,1991,408.2192649,36.64065235,1259.99999,Calcareous,2.311190494,6.68732,0.187601583,1.48,5.080026913,1.410878666,0.851442198,0,11.82533268,11.62430202,0.411
QY233,QY233,1992,408.2192649,36.08076108,1259.99999,Calcareous,2.29972224,6.687056,0.190078519,1.53,5.276698065,1.410878666,0.874968087,0,12.51268693,12.29997125,0.4295
QY233,QY233,1993,408.2192649,35.5208698,1259.99999,Calcareous,2.287142874,6.681952,0.192615392,1.2,5.473369217,1.410878666,0.913223394,0,12.51268693,12.29997125,0.448
QY233,QY233,1994,408.2192649,34.96097853,1259.99999,Calcareous,2.274523827,6.696824,0.195271004,1.95,5.670040369,1.410878666,0.888237025,0,12.41031069,12.19933541,0.4665
QY233,QY233,1995,408.2192649,34.40108725,1259.99999,Calcareous,2.272500017,6.673944,0.197922926,0.89,5.866711521,1.410878666,1.05576708,0,12.33416691,12.12448608,0.485
QY233,QY233,1996,408.2192649,33.84119598,1259.99999,Calcareous,2.274841287,6.685296,0.200815195,1.47,6.063382673,1.410878666,1.022773848,0,12.09055212,11.88501273,0.5035
QY233,QY233,1997,408.2192649,33.28130471,1259.99999,Calcareous,2.274642874,6.693392,0.203718766,1.98,6.260053826,1.410878666,0.970761411,0,12.40048201,12.18967382,0.522
QY233,QY233,1998,408.2192649,32.72141343,1259.99999,Calcareous,2.27535716,6.687056,0.206618908,1.33,6.456724978,1.410878666,1.010302193,0,12.66450434,12.44920776,0.5405
QY233,QY233,1999,408.2192649,32.16152216,1259.99999,Calcareous,2.290952398,6.678872,0.209670408,1,6.65339613,1.410878666,1.030905883,0,12.60760935,12.39327999,0.559
QY233,QY233,2000,408.2192649,31.60163088,1259.99999,Calcareous,2.309444462,6.681952,0.212840679,1.41,6.850067282,1.410878666,1.076220827,0,12.53684645,12.32372006,0.5775
QY233,QY233,2001,408.2192649,31.04173961,1259.99999,Calcareous,2.306468271,6.677728,0.21606521,1.14,7.046738434,1.410878666,1.075872455,0,12.44031168,12.22882638,0.596
QY233,QY233,2002,408.2192649,30.48184833,1259.99999,Calcareous,2.302579383,6.697,0.219401163,2.09,7.243409586,1.410878666,1.055204056,0,12.47691833,12.26481072,0.6145
QY233,QY233,2003,408.2192649,29.92195706,1259.99999,Calcareous,2.302142875,6.65652,0.222703689,0.85,7.440080738,1.410878666,1.305231288,0,12.9782788,12.75764806,0.633
QY233,QY233,2004,408.2192649,29.36206578,1259.99999,Calcareous,2.304127002,6.681248,0.226293021,1.31,7.63675189,1.410878666,1.443890784,0,13.98719959,13.7494172,0.6515
QY233,QY233,2005,408.2192649,28.80217451,1259.99999,Calcareous,2.307182557,6.671216,0.229942852,1.31,7.833423043,1.410878666,1.599221461,0,13.11857348,12.89555773,0.67
QY233,QY233,2006,408.2192649,28.24228324,1259.99999,Calcareous,2.311071446,6.684504,0.233747262,1.55,8.030094195,1.410878666,1.605365919,0,11.90466099,11.70228175,0.6885
QY233,QY233,2007,408.2192649,27.68239196,1259.99999,Calcareous,2.310912716,6.67632,0.237637876,1.18,8.226765347,1.410878666,1.62308789,0,11.74593953,11.54625855,0.707
QY233,QY233,2008,408.2192649,27.12250069,1259.99999,Calcareous,2.308571446,6.671128,0.241658516,1.11,8.423436499,1.410878666,1.645838987,0,11.62258995,11.42500592,0.7255
QY233,QY233,2009,408.2192649,26.56260941,1259.99999,Calcareous,2.313531764,6.663296,0.245773795,0.95,8.620107651,1.410878666,1.690156034,0,10.97213884,10.78561248,0.744
QY233,QY233,2010,408.2192649,26.00271814,1259.99999,Calcareous,2.318650811,6.660392,0.250016765,0.91,8.620107651,1.410878666,1.712297286,0,10.26725275,10.09270945,0.7625
QY233,QY233,2011,408.2192649,25.44282686,1259.99999,Calcareous,2.32535716,6.626336,0.254290121,0.6,7.981581158,1.410878666,1.766203521,0,10.43267526,10.25531978,0.781
QY233,QY233,2012,408.2192649,24.88293559,1259.99999,Calcareous,2.331627002,6.649744,0.25835894,0.98,7.343054666,1.410878666,1.803708955,0,10.6092074,10.42885088,0.7995
QY233,QY233,2013,408.2192649,24.32304431,1259.99999,Calcareous,2.326547637,6.607592,0.262138796,0.43,6.704528173,1.410878666,1.836174067,0,10.6287304,10.44804198,0.818
QY233,QY233,2014,408.2192649,23.76315304,1259.99999,Calcareous,2.331309541,6.66708,0.265746498,1.16,6.06600168,1.410878666,1.937699874,0,10.58106172,10.40118367,0.8365
QY233,QY233,2015,408.2192649,23.20326176,1259.99999,Calcareous,2.337579383,6.650448,0.269054618,0.93,5.427475188,1.410878666,2.328350685,0,10.58199538,10.40210146,0.84
QY233,QY233,2016,408.2192649,22.64337049,1259.99999,Calcareous,2.340357161,6.66136,0.272285241,1.24,4.788948695,1.410878666,2.380424065,0,10.58297563,10.40306504,0.84
QY233,QY233,2017,408.2192649,22.08347922,1259.99999,Calcareous,2.340833351,6.652296,0.27523371,0.95,4.150422202,1.410878666,2.214647547,0,10.94431104,10.75825775,0.84
QY233,QY233,2018,408.2192649,21.52358794,1259.99999,Calcareous,2.363095256,6.650008,0.27788543,0.93,3.51189571,1.410878666,2.307722751,0,10.39229669,10.21562765,0.84
QY233,QY233,2019,408.2192649,20.96369667,1259.99999,Calcareous,2.358531764,6.64728,0.280329175,0.91,2.873369217,1.410878666,2.300846074,0,10.16169848,9.988949603,0.84
QY236,QY236,1985,208.2484157,21,1379.999995,Calcareous,2.22985508,6.708528,0.122374241,1.47,5.613456034,1.366924558,0.139860478,0,8.393124447,8.250441332,0.3
QY236,QY236,1986,208.2484157,20.57086456,1379.999995,Calcareous,2.204021747,6.707032,0.124598197,1.48,5.613456034,1.366924558,0.149487581,0,8.941292215,8.789290247,0.3185
QY236,QY236,1987,208.2484157,20.14172912,1379.999995,Calcareous,2.182210152,6.707472,0.126797279,1.53,5.613456034,1.366924558,0.178948438,0,8.114461789,7.976515939,0.337
QY236,QY236,1988,208.2484157,19.71259368,1379.999995,Calcareous,2.15735508,6.70316,0.129022099,1.2,5.613456034,1.366924558,0.181984955,0,8.171971077,8.033047569,0.3555
QY236,QY236,1989,208.2484157,19.28345824,1379.999995,Calcareous,2.134565225,6.702104,0.131258991,1.2,5.613456034,1.366924558,0.207422673,0,8.17141429,8.032500247,0.374
QY236,QY236,1990,208.2484157,18.85432279,1379.999995,Calcareous,2.112681167,6.705272,0.133496614,1.47,5.613456034,1.366924558,0.233098209,0,8,7.864,0.3925
QY236,QY236,1991,208.2484157,18.42518735,1379.999995,Calcareous,2.091992761,6.702984,0.135723173,1.48,5.956147241,1.366924558,0.240864864,0,7.883555119,7.749534682,0.411
QY236,QY236,1992,208.2484157,17.99605191,1379.999995,Calcareous,2.071775369,6.703688,0.13807105,1.53,6.298838448,1.366924558,0.24798264,0,8.341791284,8.199980833,0.4295
QY236,QY236,1993,208.2484157,17.56691647,1379.999995,Calcareous,2.051123195,6.699992,0.140517232,1.2,6.641529655,1.366924558,0.258487098,0,8.341791284,8.199980833,0.448
QY236,QY236,1994,208.2484157,17.13778103,1379.999995,Calcareous,2.030652181,6.707736,0.143107675,1.95,6.984220862,1.366924558,0.251123151,0,8.273540462,8.132890274,0.4665
QY236,QY236,1995,208.2484157,16.70864559,1379.999995,Calcareous,2.016847833,6.701224,0.145754576,0.89,7.326912069,1.366924558,0.298920214,0,8.222777943,8.082990718,0.485
QY236,QY236,1996,208.2484157,16.27951015,1379.999995,Calcareous,2.00583334,6.70228,0.148622571,1.47,7.669603276,1.366924558,0.288651688,0,8.06036808,7.923341823,0.5035
QY236,QY236,1997,208.2484157,15.85037471,1379.999995,Calcareous,1.99333334,6.705888,0.151559317,1.98,8.012294483,1.366924558,0.273036295,0,8.266988007,8.126449211,0.522
QY236,QY236,1998,208.2484157,15.42123926,1379.999995,Calcareous,1.98159421,6.709496,0.154554144,1.33,8.354985689,1.366924558,0.283598633,0,8.443002891,8.299471841,0.5405
QY236,QY236,1999,208.2484157,14.99210382,1379.999995,Calcareous,1.979057978,6.703688,0.157723187,1,8.697676896,1.366924558,0.289808946,0,8.405072901,8.262186662,0.559
QY236,QY236,2000,208.2484157,14.56296838,1379.999995,Calcareous,1.978297108,6.701752,0.161041559,1.41,9.040368103,1.366924558,0.303096479,0,8.35789763,8.21581337,0.5775
QY236,QY236,2001,208.2484157,14.13383294,1379.999995,Calcareous,1.96449276,6.702896,0.164444287,1.14,9.38305931,1.366924558,0.301892371,0,8.293541121,8.152550922,0.596
QY236,QY236,2002,208.2484157,13.7046975,1379.999995,Calcareous,1.950434789,6.70976,0.167996186,2.09,9.725750517,1.366924558,0.297545122,0,8.317945555,8.176540481,0.6145
QY236,QY236,2003,208.2484157,13.27556206,1379.999995,Calcareous,1.938731891,6.695768,0.171565263,0.85,10.06844172,1.366924558,0.369622565,0,8.652185868,8.505098709,0.633
QY236,QY236,2004,208.2484157,12.84642662,1379.999995,Calcareous,1.928731891,6.706064,0.175386724,1.31,10.41113293,1.366924558,0.408412862,0,9.324799729,9.166278133,0.6515
QY236,QY236,2005,208.2484157,12.41729118,1379.999995,Calcareous,1.91949276,6.699464,0.1792637,1.31,10.75382414,1.366924558,0.453155576,0,8.745715653,8.597038487,0.67
QY236,QY236,2006,208.2484157,11.98815574,1379.999995,Calcareous,1.910905804,6.707472,0.183293431,1.55,11.09651534,1.366924558,0.455478547,0,7.936440658,7.801521167,0.6885
QY236,QY236,2007,208.2484157,11.55902029,1379.999995,Calcareous,1.900000007,6.706944,0.187450161,1.18,11.43920655,1.366924558,0.459958238,0,7.83062635,7.697505702,0.707
QY236,QY236,2008,208.2484157,11.12988485,1379.999995,Calcareous,1.887971021,6.702808,0.191773479,1.11,11.78189776,1.366924558,0.466468012,0,7.7483933,7.616670614,0.7255
QY236,QY236,2009,208.2484157,10.70074941,1379.999995,Calcareous,1.880615949,6.700608,0.196225448,0.95,12.12458897,1.366924558,0.478958778,0,7.314759226,7.19040832,0.744
QY236,QY236,2010,208.2484157,10.27161397,1379.999995,Calcareous,1.873442035,6.697352,0.200836954,0.91,12.12458897,1.366924558,0.485180329,0,6.844835166,6.728472968,0.7625
QY236,QY236,2011,208.2484157,9.842478529,1379.999995,Calcareous,1.867391311,6.682656,0.205469462,0.6,11.22647126,1.366924558,0.499630542,0,6.95511684,6.836879854,0.781
QY236,QY236,2012,208.2484157,9.413343088,1379.999995,Calcareous,1.861195659,6.689608,0.209809315,0.98,10.32835356,1.366924558,0.509856166,0,7.072804937,6.952567253,0.7995
QY236,QY236,2013,208.2484157,8.984207647,1379.999995,Calcareous,1.848224644,6.680984,0.21376562,0.43,9.430235862,1.366924558,0.519168529,0,7.085820268,6.965361323,0.818
QY236,QY236,2014,208.2484157,8.555072206,1379.999995,Calcareous,1.841521745,6.700256,0.217475417,1.16,8.532118161,1.366924558,0.547640401,0,7.054041147,6.934122447,0.8365
QY236,QY236,2015,208.2484157,8.125936765,1379.999995,Calcareous,1.835797108,6.696032,0.220764381,0.93,7.634000459,1.366924558,0.66523852,0,7.054663585,6.934734304,0.84
QY236,QY236,2016,208.2484157,7.696801324,1379.999995,Calcareous,1.828115948,6.69876,0.22379238,1.24,6.735882758,1.366924558,0.680203149,0,7.055317086,6.935376696,0.84
QY236,QY236,2017,208.2484157,7.267665882,1379.999995,Calcareous,1.819202905,6.696912,0.226439226,0.95,5.837765057,1.366924558,0.630791324,0,7.29620736,7.172171835,0.84
QY236,QY236,2018,208.2484157,6.838530441,1379.999995,Calcareous,1.823695658,6.696296,0.228762921,0.93,4.939647356,1.366924558,0.658720649,0,6.928197795,6.810418433,0.84
QY236,QY236,2019,208.2484157,6.409395,1379.999995,Calcareous,1.8118116,6.694888,0.230779178,0.91,4.041529655,1.366924558,0.656547813,0,6.774465652,6.659299736,0.84
QY242,QY242,1985,143.2813688,48,1250,Calcareous,2.19352,6.709144,0.077665355,1.47,24.62383118,1.284953888,0.176133224,0,12.58968667,12.375662,0.3
QY242,QY242,1986,143.2813688,46.8720452,1250,Calcareous,2.17784,6.708088,0.087801012,1.48,24.62383118,1.284953888,0.182438596,0,13.41193832,13.18393537,0.3185
QY242,QY242,1987,143.2813688,45.74409039,1250,Calcareous,2.16856,6.707736,0.097882772,1.53,24.62383118,1.284953888,0.221173891,0,12.17169268,11.96477391,0.337
QY242,QY242,1988,143.2813688,44.61613559,1250,Calcareous,2.15404,6.703072,0.107967206,1.2,24.62383118,1.284953888,0.23118176,0,12.25795662,12.04957135,0.3555
QY242,QY242,1989,143.2813688,43.48818078,1250,Calcareous,2.14252,6.7014,0.118037068,1.2,24.62383118,1.284953888,0.264412552,0,12.25712143,12.04875037,0.374
QY242,QY242,1990,143.2813688,42.36022598,1250,Calcareous,2.13208,6.70404,0.128085648,1.47,24.62383118,1.284953888,0.297883019,0,12,11.796,0.3925
QY242,QY242,1991,143.2813688,41.23227118,1250,Calcareous,2.12324,6.70096,0.138103198,1.48,28.76859741,1.284953888,0.311863292,0,11.82533268,11.62430202,0.411
QY242,QY242,1992,143.2813688,40.10431637,1250,Calcareous,2.11476,6.701224,0.149753998,1.53,32.91336365,1.284953888,0.323640044,0,12.51268693,12.29997125,0.4295
QY242,QY242,1993,143.2813688,38.97636157,1250,Calcareous,2.10512,6.697616,0.163001741,1.2,37.05812988,1.284953888,0.337644616,0,12.51268693,12.29997125,0.448
QY242,QY242,1994,143.2813688,37.84840676,1250,Calcareous,2.09536,6.706592,0.177898481,1.95,41.20289612,1.284953888,0.332446394,0,12.41031069,12.19933541,0.4665
QY242,QY242,1995,143.2813688,36.72045196,1250,Calcareous,2.09624,6.69656,0.194332078,0.89,45.34766235,1.284953888,0.38375161,0,12.33416691,12.12448608,0.485
QY242,QY242,1996,143.2813688,35.59249716,1250,Calcareous,2.10152,6.700168,0.212507822,1.47,49.49242859,1.284953888,0.38292992,0,12.09055212,11.88501273,0.5035
QY242,QY242,1997,143.2813688,34.46454235,1250,Calcareous,2.10408,6.704568,0.232229729,1.98,53.63719482,1.284953888,0.368371621,0,12.40048201,12.18967382,0.522
QY242,QY242,1998,143.2813688,33.33658755,1250,Calcareous,2.10756,6.704656,0.253463394,1.33,57.78196106,1.284953888,0.387806123,0,12.66450434,12.44920776,0.5405
QY242,QY242,1999,143.2813688,32.20863275,1250,Calcareous,2.12596,6.699464,0.276383028,1,61.92672729,1.284953888,0.395432608,0,12.60760935,12.39327999,0.559
QY242,QY242,2000,143.2813688,31.08067794,1250,Calcareous,2.14724,6.698936,0.300955899,1.41,66.07149353,1.284953888,0.399667441,0,12.53684645,12.32372006,0.5775
QY242,QY242,2001,143.2813688,29.95272314,1250,Calcareous,2.1468,6.69788,0.327062351,1.14,70.21625976,1.284953888,0.406862588,0,12.44031168,12.22882638,0.596
QY242,QY242,2002,143.2813688,28.82476833,1250,Calcareous,2.1454,6.708528,0.354830106,2.09,74.361026,1.284953888,0.394182117,0,12.47691833,12.26481072,0.6145
QY242,QY242,2003,143.2813688,27.69681353,1250,Calcareous,2.1474,6.68688,0.383985553,0.85,78.50579223,1.284953888,0.481455373,0,12.9782788,12.75764806,0.633
QY242,QY242,2004,143.2813688,26.56885873,1250,Calcareous,2.15188,6.70272,0.414979268,1.31,82.65055847,1.284953888,0.521836512,0,13.98719959,13.7494172,0.6515
QY242,QY242,2005,143.2813688,25.44090392,1250,Calcareous,2.15732,6.694976,0.447403793,1.31,86.7953247,1.284953888,0.570965347,0,13.11857348,12.89555773,0.67
