site,ID,Year,dep,irr,CEC,clay,bulkdens,soil_type,SOC,pH,PS,fer,man,soilCd,rice_yield,straw_yield,straw_recy,lime,scenario
QY208,QY208,2046,2.685848951,1.32196822,152.9467681,7.798401667,1379.999995,Calcareous,2.571521748,6.7014,0.91,0.706372563,0,0.60285275,9.314890271,9.156537136,0.84,0,BNPL
QY208,QY208,2047,2.685848951,1.32196822,152.9467681,7.798401667,1379.999995,Calcareous,2.566413052,6.701488,0.91,0.706372563,0,0.603604955,9.314890271,9.156537136,0.84,0,BNPL
QY208,QY208,2048,2.685848951,1.32196822,152.9467681,7.798401667,1379.999995,Calcareous,2.561413052,6.701576,0.91,0.706372563,0,0.604353777,9.314890271,9.156537136,0.84,0,BNPL
QY208,QY208,2049,2.685848951,1.32196822,152.9467681,7.798401667,1379.999995,Calcareous,2.556449284,6.701664,0.91,0.706372563,0,0.605099256,9.314890271,9.156537136,0.84,0,BNPL
QY208,QY208,2050,2.685848951,1.32196822,152.9467681,7.798401667,1379.999995,Calcareous,2.551594212,6.701752,0.91,0.706372563,0,0.605841399,9.314890271,9.156537136,0.84,0,BNPL
QY222,QY222,2020,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,1.774927542,5.5662,0.91,0.820873681,0.56222425,0.266128935,12.7021231,12.486187,0.84,0,BNPL
QY222,QY222,2021,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,1.78699276,5.564176,0.91,0.820873681,0.56222425,0.266389506,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2022,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,1.798514499,5.557928,0.91,0.820873681,0.56222425,0.266661809,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2023,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,1.809673919,5.550624,0.91,0.820873681,0.56222425,0.266934244,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2024,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,1.820471021,5.543056,0.91,0.820873681,0.56222425,0.267203502,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2025,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,1.830978267,5.535576,0.91,0.820873681,0.56222425,0.267468272,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2026,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,1.841195659,5.528272,0.91,0.820873681,0.56222425,0.267728252,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2027,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,1.851195659,5.520968,0.91,0.820873681,0.56222425,0.267983369,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2028,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,1.860978267,5.51384,0.91,0.820873681,0.56222425,0.268233226,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2029,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,1.870543485,5.506888,0.91,0.820873681,0.56222425,0.268477876,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2030,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,1.879891311,5.5,0.91,0.820873681,0.56222425,0.268717382,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2031,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,1.889057978,5.5,0.91,0.820873681,0.56222425,0.268951526,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2032,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,1.898079717,5.5,0.91,0.820873681,0.56222425,0.269197505,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2033,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,1.906884065,5.5,0.91,0.820873681,0.56222425,0.269454882,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2034,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,1.915543485,5.5,0.91,0.820873681,0.56222425,0.269723128,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2035,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,1.924057978,5.5,0.91,0.820873681,0.56222425,0.270001836,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2036,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,1.932391311,5.5,0.91,0.820873681,0.56222425,0.270290609,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2037,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,1.940579717,5.5,0.91,0.820873681,0.56222425,0.270589012,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2038,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,1.948623195,5.5,0.91,0.820873681,0.56222425,0.270896675,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2039,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,1.956485514,5.5,0.91,0.820873681,0.56222425,0.271213236,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2040,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,1.964239137,5.5,0.91,0.820873681,0.56222425,0.271538294,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2041,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,1.971847833,5.5,0.91,0.820873681,0.56222425,0.271871559,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2042,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,1.979311601,5.5,0.91,0.820873681,0.56222425,0.272212699,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2043,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,1.986630442,5.5,0.91,0.820873681,0.56222425,0.272561391,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2044,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,1.993840587,5.5,0.91,0.820873681,0.56222425,0.272917319,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2045,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,2.000905804,5.5,0.91,0.820873681,0.56222425,0.273280226,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2046,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,2.007826094,5.5,0.91,0.820873681,0.56222425,0.273649811,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2047,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,2.014637688,5.5,0.91,0.820873681,0.56222425,0.274025782,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2048,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,2.021304355,5.5,0.91,0.820873681,0.56222425,0.274407902,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2049,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,2.027862326,5.5,0.91,0.820873681,0.56222425,0.27479589,12.7021231,12.486187,0.84,142.949592,BNPL
QY222,QY222,2050,4.167097569,1.351477982,184.0697085,13.68928667,1379.999995,Non-calcareous,2.034311601,5.5,0.91,0.820873681,0.56222425,0.27518952,12.7021231,12.486187,0.84,142.949592,BNPL
QY231,QY231,2020,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.688971695,6.680632,0.91,0.722961033,0,0.284577608,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2021,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.68773056,6.68556,0.91,0.722961033,0,0.285929796,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2022,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.686134815,6.687232,0.91,0.722961033,0,0.287281924,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2023,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.684361766,6.688112,0.91,0.722961033,0,0.288632694,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2024,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.68237595,6.688728,0.91,0.722961033,0,0.289981777,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2025,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.680283751,6.689168,0.91,0.722961033,0,0.291329036,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2026,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.678120631,6.68952,0.91,0.722961033,0,0.292674385,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2027,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.675886588,6.689784,0.91,0.722961033,0,0.294017779,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2028,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.673617085,6.690136,0.91,0.722961033,0,0.29535917,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2029,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.671347581,6.6904,0.91,0.722961033,0,0.296698587,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2030,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.669078077,6.690576,0.91,0.722961033,0,0.298035993,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2031,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.666808574,6.69084,0.91,0.722961033,0,0.299371355,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2032,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.66453907,6.691016,0.91,0.722961033,0,0.300704707,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2033,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.662305028,6.691192,0.91,0.722961033,0,0.302036012,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2034,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.660070985,6.69128,0.91,0.722961033,0,0.303365277,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2035,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.657872403,6.691456,0.91,0.722961033,0,0.304692466,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2036,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.655709283,6.691544,0.91,0.722961033,0,0.30601762,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2037,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.653546162,6.69172,0.91,0.722961033,0,0.307340708,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2038,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.651453963,6.691808,0.91,0.722961033,0,0.308661768,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2039,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.649361765,6.691896,0.91,0.722961033,0,0.309980774,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2040,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.647305027,6.691984,0.91,0.722961033,0,0.311297727,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2041,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.645283751,6.692072,0.91,0.722961033,0,0.312612633,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2042,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.643297935,6.69216,0.91,0.722961033,0,0.313925498,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2043,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.641312119,6.692248,0.91,0.722961033,0,0.315236328,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2044,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.639397226,6.692336,0.91,0.722961033,0,0.316545122,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2045,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.637482332,6.692424,0.91,0.722961033,0,0.317851896,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2046,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.635602899,6.692424,0.91,0.722961033,0,0.319156647,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2047,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.633758928,6.692512,0.91,0.722961033,0,0.320459345,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2048,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.631914956,6.692512,0.91,0.722961033,0,0.321760034,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2049,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.630141906,6.6926,0.91,0.722961033,0,0.323058677,11.00850668,10.82136207,0.84,0,BNPL
QY231,QY231,2050,2.809998035,1.352801285,188.5,14.92814333,1409.999967,Calcareous,2.628368857,6.6926,0.91,0.722961033,0,0.324355324,11.00850668,10.82136207,0.84,0,BNPL
QY233,QY233,2020,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.51579367,6.688552,0.91,0.500575063,0,0.28317666,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2021,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.520515892,6.693744,0.91,0.500575063,0,0.284698993,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2022,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.524801606,6.69568,0.91,0.500575063,0,0.286222286,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2023,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.52876986,6.696736,0.91,0.500575063,0,0.287745195,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2024,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.532460337,6.69744,0.91,0.500575063,0,0.289267325,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2025,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.535992083,6.697968,0.91,0.500575063,0,0.290788497,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2026,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.539285734,6.698408,0.91,0.500575063,0,0.292308619,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2027,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.542460337,6.698672,0.91,0.500575063,0,0.293827621,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2028,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.545555575,6.699024,0.91,0.500575063,0,0.295345418,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2029,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.548492083,6.699288,0.91,0.500575063,0,0.296862038,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2030,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.551388908,6.699464,0.91,0.500575063,0,0.298377422,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2031,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.554206369,6.699728,0.91,0.500575063,0,0.299891534,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2032,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.556944464,6.699904,0.91,0.500575063,0,0.301404402,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2033,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.559603194,6.70008,0.91,0.500575063,0,0.302915981,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2034,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.562222242,6.700256,0.91,0.500575063,0,0.304426264,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2035,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.564801607,6.700344,0.91,0.500575063,0,0.305935248,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2036,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.567341289,6.70052,0.91,0.500575063,0,0.307442896,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2037,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.569801607,6.700608,0.91,0.500575063,0,0.308949242,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2038,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.572261924,6.700784,0.91,0.500575063,0,0.310454242,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2039,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.574642877,6.700872,0.91,0.500575063,0,0.311957937,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2040,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.576984146,6.70096,0.91,0.500575063,0,0.313460282,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2041,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.579325416,6.701048,0.91,0.500575063,0,0.314961274,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2042,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.581587321,6.701136,0.91,0.500575063,0,0.316460918,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2043,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.583849226,6.701224,0.91,0.500575063,0,0.317959206,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2044,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.586071448,6.701312,0.91,0.500575063,0,0.319456143,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2045,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.588214305,6.701312,0.91,0.500575063,0,0.320951725,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2046,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.590357162,6.7014,0.91,0.500575063,0,0.322445907,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2047,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.59250002,6.701488,0.91,0.500575063,0,0.323938729,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2048,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.594563512,6.701488,0.91,0.500575063,0,0.325430198,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2049,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.596587321,6.701576,0.91,0.500575063,0,0.326920265,10.16169848,9.988949603,0.84,0,BNPL
QY233,QY233,2050,2.873369217,1.410878666,408.2192649,20.96369667,1259.99999,Calcareous,2.598611131,6.701576,0.91,0.500575063,0,0.328408966,10.16169848,9.988949603,0.84,0,BNPL
QY236,QY236,2020,4.041529655,1.366924558,208.2484157,6.409395,1379.999995,Calcareous,1.943768123,6.702456,0.91,0.198477425,0,0.233211905,6.774465652,6.659299736,0.84,0,BNPL
QY236,QY236,2021,4.041529655,1.366924558,208.2484157,6.409395,1379.999995,Calcareous,1.938115949,6.70448,0.91,0.198477425,0,0.234775157,6.774465652,6.659299736,0.84,0,BNPL
QY236,QY236,2022,4.041529655,1.366924558,208.2484157,6.409395,1379.999995,Calcareous,1.932318847,6.705272,0.91,0.198477425,0,0.236334688,6.774465652,6.659299736,0.84,0,BNPL
QY236,QY236,2023,4.041529655,1.366924558,208.2484157,6.409395,1379.999995,Calcareous,1.926449282,6.705624,0.91,0.198477425,0,0.23788985,6.774465652,6.659299736,0.84,0,BNPL
QY236,QY236,2024,4.041529655,1.366924558,208.2484157,6.409395,1379.999995,Calcareous,1.920579717,6.705888,0.91,0.198477425,0,0.239440389,6.774465652,6.659299736,0.84,0,BNPL
QY236,QY236,2025,4.041529655,1.366924558,208.2484157,6.409395,1379.999995,Calcareous,1.91467392,6.705976,0.91,0.198477425,0,0.24098624,6.774465652,6.659299736,0.84,0,BNPL
QY236,QY236,2026,4.041529655,1.366924558,208.2484157,6.409395,1379.999995,Calcareous,1.908804354,6.706064,0.91,0.198477425,0,0.242527282,6.774465652,6.659299736,0.84,0,BNPL
QY236,QY236,2027,4.041529655,1.366924558,208.2484157,6.409395,1379.999995,Calcareous,1.902971021,6.706064,0.91,0.198477425,0,0.244063501,6.774465652,6.659299736,0.84,0,BNPL
QY236,QY236,2028,4.041529655,1.366924558,208.2484157,6.409395,1379.999995,Calcareous,1.89717392,6.706152,0.91,0.198477425,0,0.245594839,6.774465652,6.659299736,0.84,0,BNPL
QY236,QY236,2029,4.041529655,1.366924558,208.2484157,6.409395,1379.999995,Calcareous,1.891449282,6.706152,0.91,0.198477425,0,0.247121329,6.774465652,6.659299736,0.84,0,BNPL
QY236,QY236,2030,4.041529655,1.366924558,208.2484157,6.409395,1379.999995,Calcareous,1.885797108,6.706152,0.91,0.198477425,0,0.248642924,6.774465652,6.659299736,0.84,0,BNPL
QY236,QY236,2031,4.041529655,1.366924558,208.2484157,6.409395,1379.999995,Calcareous,1.880217398,6.706152,0.91,0.198477425,0,0.250159624,6.774465652,6.659299736,0.84,0,BNPL
QY236,QY236,2032,4.041529655,1.366924558,208.2484157,6.409395,1379.999995,Calcareous,1.87467392,6.70624,0.91,0.198477425,0,0.251671429,6.774465652,6.659299736,0.84,0,BNPL
QY236,QY236,2033,4.041529655,1.366924558,208.2484157,6.409395,1379.999995,Calcareous,1.869239137,6.70624,0.91,0.198477425,0,0.253178373,6.774465652,6.659299736,0.84,0,BNPL
QY236,QY236,2034,4.041529655,1.366924558,208.2484157,6.409395,1379.999995,Calcareous,1.863876818,6.70624,0.91,0.198477425,0,0.254680426,6.774465652,6.659299736,0.84,0,BNPL
QY236,QY236,2035,4.041529655,1.366924558,208.2484157,6.409395,1379.999995,Calcareous,1.858586963,6.70624,0.91,0.198477425,0,0.256177587,6.774465652,6.659299736,0.84,0,BNPL
QY236,QY236,2036,4.041529655,1.366924558,208.2484157,6.409395,1379.999995,Calcareous,1.853369572,6.706328,0.91,0.198477425,0,0.257669861,6.774465652,6.659299736,0.84,0,BNPL
